new_id,person_id,trip_id,new_trip_id,home_municipality,origin_municipality,dest_municipality,origin_postcode,dest_postcode,amsterdam_neighborhood,trip_purpose,mode_detailed,mode_class,mode_role,n_legs,month,weekday,is_holiday,departure_hour,departure_minute,travel_time_min,distance_hm,age,gender,income_decile,has_driving_license,n_cars_household,weight_trip,weight_person,distance_km,n_transfers,has_transfer,is_peak,chosen_mode,city,age_band,income_quintile
1.0,271522988869.0,27152298886901.0,1.0,363.0,363.0,363.0,1065,1064,0363FN,1.0,1.0,1.0,1.0,1.0,12.0,3.0,0.0,10.0,0.0,15.0,50.0,72.0,2.0,2.0,1.0,2.0,166630.91923029273,456.52306638436363,5.0,0,0,0,car,Amsterdam,9,1
0.0,271522988869.0,27152298886902.0,1.0,363.0,363.0,363.0,1064,1065,0363FN,1.0,1.0,1.0,1.0,1.0,12.0,3.0,0.0,11.0,0.0,10.0,50.0,72.0,2.0,2.0,1.0,2.0,166630.91923029273,456.52306638436363,5.0,0,0,0,car,Amsterdam,9,1
1.0,271581984969.0,27158198496901.0,1.0,363.0,363.0,363.0,1052,1054,0363EQ,1.0,8.0,5.0,4.0,1.0,6.0,3.0,0.0,9.0,5.0,10.0,17.0,28.0,1.0,4.0,1.0,0.0,73303.25990301174,200.83084904934722,1.7,0,0,0,bike,Amsterdam,5,2
0.0,271581984969.0,27158198496903.0,1.0,363.0,363.0,363.0,1054,1052,0363EQ,1.0,8.0,5.0,4.0,1.0,6.0,3.0,0.0,17.0,45.0,15.0,23.0,28.0,1.0,4.0,1.0,0.0,73303.25990301174,200.83084904934722,2.3,0,0,1,bike,Amsterdam,5,2
1.0,271648677869.0,27164867786901.0,1.0,363.0,363.0,537.0,1061,2224,0363FM,1.0,1.0,1.0,1.0,1.0,11.0,2.0,0.0,7.0,15.0,45.0,445.0,47.0,2.0,9.0,1.0,1.0,81830.26703206473,224.1925124166157,44.5,0,0,1,car,Amsterdam,7,5
0.0,271648677869.0,27164867786902.0,1.0,363.0,537.0,363.0,2224,1061,0363FM,1.0,1.0,1.0,1.0,1.0,11.0,2.0,0.0,18.0,30.0,45.0,445.0,47.0,2.0,9.0,1.0,1.0,81830.26703206473,224.1925124166157,44.5,0,0,1,car,Amsterdam,7,5
0.0,271671982969.0,27167198296903.0,1.0,363.0,363.0,363.0,1035,1035,0363ND,1.0,8.0,5.0,4.0,1.0,9.0,3.0,0.0,9.0,55.0,8.0,15.0,28.0,2.0,6.0,1.0,0.0,113198.40595620744,310.1326190581026,1.5,0,0,0,bike,Amsterdam,5,3
0.0,271671982969.0,27167198296904.0,1.0,363.0,363.0,363.0,1035,1035,0363ND,1.0,8.0,5.0,4.0,1.0,9.0,3.0,0.0,18.0,10.0,10.0,15.0,28.0,2.0,6.0,1.0,0.0,113198.40595620744,310.1326190581026,1.5,0,0,1,bike,Amsterdam,5,3
1.0,271691988969.0,27169198896901.0,1.0,363.0,363.0,363.0,1034,1091,0363NF,1.0,8.0,5.0,4.0,1.0,1.0,6.0,0.0,8.0,50.0,40.0,67.0,50.0,2.0,10.0,1.0,1.0,21980.847991453273,60.221501346447326,6.7,0,0,1,bike,Amsterdam,8,5
1.0,271709679869.0,27170967986901.0,1.0,363.0,363.0,363.0,1079,1076,0363KM,1.0,8.0,5.0,4.0,1.0,10.0,3.0,0.0,8.0,30.0,15.0,30.0,46.0,2.0,7.0,1.0,0.0,85493.65808170586,234.22920022385168,3.0,0,0,1,bike,Amsterdam,7,4
0.0,271709679869.0,27170967986902.0,1.0,363.0,363.0,363.0,1076,1079,0363KM,1.0,8.0,5.0,4.0,1.0,10.0,3.0,0.0,18.0,15.0,15.0,30.0,46.0,2.0,7.0,1.0,0.0,85493.65808170586,234.22920022385168,3.0,0,0,1,bike,Amsterdam,7,4
1.0,271748672969.0,27174867296901.0,1.0,363.0,363.0,363.0,1055,1011,0363EF,1.0,3.0,4.0,4.0,2.0,7.0,6.0,0.0,10.0,0.0,50.0,89.0,36.0,2.0,5.0,1.0,0.0,140688.5055424593,385.44796039029944,8.9,1,1,0,pt,Amsterdam,6,3
1.0,271771981969.0,27177198196901.0,1.0,363.0,363.0,363.0,1076,1018,0363KH,1.0,8.0,5.0,4.0,1.0,9.0,2.0,0.0,10.0,0.0,19.0,60.0,48.0,1.0,6.0,0.0,0.0,125503.5984118057,343.8454751008375,6.0,0,0,0,bike,Amsterdam,7,3
0.0,271771981969.0,27177198196902.0,1.0,363.0,363.0,363.0,1018,1076,0363KH,1.0,8.0,5.0,4.0,1.0,9.0,2.0,0.0,17.0,30.0,19.0,60.0,48.0,1.0,6.0,0.0,0.0,125503.5984118057,343.8454751008375,6.0,0,0,1,bike,Amsterdam,7,3
1.0,271781988969.0,27178198896901.0,1.0,363.0,363.0,363.0,1055,1082,0363EE,1.0,8.0,5.0,4.0,1.0,1.0,5.0,0.0,9.0,0.0,20.0,50.0,33.0,1.0,8.0,1.0,0.0,26825.009871812126,73.49317773099213,5.0,0,0,0,bike,Amsterdam,6,4
1.0,271785160969.0,27178516096901.0,1.0,363.0,363.0,363.0,1384,1087,0363SB,1.0,8.0,5.0,4.0,1.0,9.0,5.0,0.0,8.0,0.0,25.0,50.0,55.0,2.0,10.0,1.0,1.0,39101.902460428384,107.12849989158461,5.0,0,0,1,bike,Amsterdam,8,5
0.0,271785160969.0,27178516096902.0,1.0,363.0,363.0,363.0,1087,1384,0363SB,1.0,8.0,5.0,4.0,1.0,9.0,5.0,0.0,17.0,35.0,25.0,50.0,55.0,2.0,10.0,1.0,1.0,39101.902460428384,107.12849989158461,5.0,0,0,1,bike,Amsterdam,8,5
1.0,271791985969.0,27179198596901.0,1.0,363.0,363.0,363.0,1031,1066,0363NB,1.0,7.0,5.0,4.0,1.0,4.0,4.0,0.0,8.0,37.0,40.0,100.0,31.0,1.0,8.0,0.0,0.0,153249.55589459118,419.86179697148265,10.0,0,0,1,bike,Amsterdam,6,4
0.0,271791985969.0,27179198596902.0,1.0,363.0,363.0,363.0,1066,1031,0363NB,1.0,7.0,5.0,4.0,1.0,4.0,4.0,0.0,17.0,54.0,32.0,100.0,31.0,1.0,8.0,0.0,0.0,153249.55589459118,419.86179697148265,10.0,0,0,1,bike,Amsterdam,6,4
1.0,271812980969.0,27181298096901.0,1.0,363.0,363.0,363.0,1059,1043,0363KA,1.0,1.0,1.0,1.0,1.0,9.0,3.0,0.0,9.0,40.0,15.0,60.0,51.0,2.0,10.0,1.0,1.0,89258.18675419738,244.54297740875992,6.0,0,0,0,car,Amsterdam,8,5
0.0,271812980969.0,27181298096902.0,1.0,363.0,363.0,363.0,1043,1059,0363KA,1.0,1.0,1.0,1.0,1.0,9.0,3.0,0.0,18.0,0.0,25.0,60.0,51.0,2.0,10.0,1.0,1.0,89258.18675419738,244.54297740875992,6.0,0,0,1,car,Amsterdam,8,5
1.0,271812985969.0,27181298596901.0,1.0,363.0,363.0,394.0,1068,1438,0363FK,1.0,7.0,5.0,4.0,1.0,4.0,6.0,0.0,7.0,30.0,45.0,130.0,45.0,1.0,10.0,1.0,2.0,187582.69266057655,513.9251853714426,13.0,0,0,1,bike,Amsterdam,7,5
0.0,271812985969.0,27181298596902.0,1.0,363.0,394.0,363.0,1438,1068,0363FK,1.0,7.0,5.0,4.0,1.0,4.0,6.0,0.0,18.0,30.0,40.0,130.0,45.0,1.0,10.0,1.0,2.0,187582.69266057655,513.9251853714426,13.0,0,0,1,bike,Amsterdam,7,5
1.0,271812987969.0,27181298796901.0,1.0,363.0,363.0,363.0,1078,1014,0363KL,1.0,5.0,4.0,4.0,3.0,3.0,3.0,0.0,9.0,0.0,40.0,129.0,50.0,2.0,10.0,1.0,1.0,88156.34369710191,241.52422930712854,12.9,2,1,0,pt,Amsterdam,8,5
0.0,271812987969.0,27181298796902.0,1.0,363.0,363.0,363.0,1014,1078,0363KL,1.0,5.0,4.0,4.0,4.0,3.0,3.0,0.0,17.0,15.0,45.0,133.0,50.0,2.0,10.0,1.0,1.0,88156.34369710191,241.52422930712854,13.3,3,1,1,pt,Amsterdam,8,5
1.0,271838678869.0,27183867886901.0,1.0,363.0,363.0,736.0,1077,1396,0363KJ,1.0,1.0,1.0,1.0,1.0,11.0,3.0,0.0,12.0,45.0,30.0,120.0,77.0,2.0,7.0,1.0,1.0,65404.033847798615,179.18913382958524,12.0,0,0,0,car,Amsterdam,9,4
0.0,271838678869.0,27183867886902.0,1.0,363.0,736.0,363.0,1396,1077,0363KJ,1.0,1.0,1.0,1.0,1.0,11.0,3.0,0.0,19.0,30.0,25.0,120.0,77.0,2.0,7.0,1.0,1.0,65404.033847798615,179.18913382958524,12.0,0,0,0,car,Amsterdam,9,4
1.0,271875167869.0,27187516786901.0,1.0,363.0,363.0,363.0,1382,1382,0363SC,1.0,8.0,5.0,4.0,1.0,12.0,4.0,0.0,6.0,0.0,9.0,30.0,61.0,1.0,8.0,1.0,1.0,12601.347917029354,34.52424086857357,3.0,0,0,0,bike,Amsterdam,9,4
0.0,271875167869.0,27187516786902.0,1.0,363.0,363.0,363.0,1382,1382,0363SC,1.0,8.0,5.0,4.0,1.0,12.0,4.0,0.0,14.0,45.0,9.0,30.0,61.0,1.0,8.0,1.0,1.0,12601.347917029354,34.52424086857357,3.0,0,0,0,bike,Amsterdam,9,4
1.0,271885168869.0,27188516886901.0,1.0,363.0,363.0,9999.0,1383,0000,0363SE,1.0,1.0,1.0,1.0,1.0,11.0,6.0,0.0,8.0,15.0,45.0,400.0,67.0,2.0,4.0,1.0,1.0,33829.914031670276,92.68469597717885,40.0,0,0,1,car,Amsterdam,9,2
0.0,271885168869.0,27188516886902.0,1.0,363.0,9999.0,363.0,0000,1383,0363SE,1.0,1.0,1.0,1.0,1.0,11.0,6.0,0.0,17.0,30.0,55.0,400.0,67.0,2.0,4.0,1.0,1.0,33829.914031670276,92.68469597717885,40.0,0,0,1,car,Amsterdam,9,2
1.0,271912985969.0,27191298596901.0,1.0,363.0,363.0,363.0,1019,1066,0363MA,1.0,8.0,5.0,4.0,1.0,5.0,4.0,0.0,6.0,15.0,40.0,100.0,66.0,1.0,4.0,0.0,0.0,179959.66556661154,493.0401796345522,10.0,0,0,0,bike,Amsterdam,9,2
1.0,271948672969.0,27194867296901.0,1.0,363.0,363.0,363.0,1033,1059,0363NA,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,7.0,15.0,20.0,120.0,54.0,2.0,8.0,1.0,1.0,58289.564919284276,159.6974381350254,12.0,0,0,1,car,Amsterdam,8,4
0.0,271948672969.0,27194867296903.0,1.0,363.0,363.0,363.0,1059,1033,0363NA,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0.0,16.0,10.0,15.0,120.0,54.0,2.0,8.0,1.0,1.0,58289.564919284276,159.6974381350254,12.0,0,0,0,car,Amsterdam,8,4
1.0,271948677969.0,27194867796901.0,1.0,363.0,363.0,363.0,1054,1013,0363ET,1.0,8.0,5.0,4.0,1.0,3.0,4.0,0.0,8.0,15.0,20.0,42.0,29.0,1.0,9.0,1.0,0.0,49637.29127328735,135.99257883092426,4.2,0,0,1,bike,Amsterdam,5,5
0.0,271948677969.0,27194867796902.0,1.0,363.0,363.0,363.0,1013,1054,0363ET,1.0,8.0,5.0,4.0,1.0,3.0,4.0,0.0,17.0,25.0,15.0,42.0,29.0,1.0,9.0,1.0,0.0,49637.29127328735,135.99257883092426,4.2,0,0,1,bike,Amsterdam,5,5
0.0,272048679869.0,27204867986903.0,1.0,363.0,363.0,363.0,1069,1069,0363FG,1.0,1.0,1.0,1.0,1.0,10.0,4.0,0.0,14.0,35.0,9.0,40.0,35.0,2.0,9.0,1.0,2.0,211037.5900455582,578.1851782070088,4.0,0,0,0,car,Amsterdam,6,5
0.0,272081981969.0,27208198196903.0,1.0,363.0,363.0,363.0,1062,1072,0363FP,1.0,8.0,5.0,4.0,1.0,8.0,5.0,0.0,11.0,50.0,30.0,40.0,24.0,2.0,1.0,0.0,0.0,282072.50911218504,772.8013948279042,4.0,0,0,0,bike,Amsterdam,5,1
0.0,272081981969.0,27208198196904.0,1.0,363.0,363.0,363.0,1072,1062,0363FP,1.0,8.0,5.0,4.0,1.0,8.0,5.0,0.0,14.0,30.0,25.0,40.0,24.0,2.0,1.0,0.0,0.0,282072.50911218504,772.8013948279042,4.0,0,0,0,bike,Amsterdam,5,1
1.0,272081984969.0,27208198496901.0,1.0,363.0,363.0,344.0,1095,3511,0363MG,1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,7.0,45.0,55.0,320.0,53.0,2.0,9.0,1.0,1.0,117062.55836358469,320.7193379824238,32.0,0,0,1,car,Amsterdam,8,5
0.0,272081984969.0,27208198496902.0,1.0,363.0,344.0,363.0,3511,1095,0363MG,1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,17.0,30.0,50.0,320.0,53.0,2.0,9.0,1.0,1.0,117062.55836358469,320.7193379824238,32.0,0,0,1,car,Amsterdam,8,5
1.0,272081988869.0,27208198886901.0,1.0,363.0,363.0,394.0,1106,1118,0363TM,1.0,1.0,1.0,1.0,3.0,12.0,5.0,0.0,6.0,45.0,80.0,252.0,46.0,2.0,4.0,1.0,1.0,175943.9974097015,482.0383490676753,25.2,0,0,0,car,Amsterdam,7,2
0.0,272081988869.0,27208198886902.0,1.0,363.0,394.0,363.0,1118,1106,0363TM,1.0,1.0,1.0,1.0,3.0,12.0,5.0,0.0,21.0,54.0,73.0,247.0,46.0,2.0,4.0,1.0,1.0,175943.9974097015,482.0383490676753,24.7,0,0,0,car,Amsterdam,7,2
0.0,272112988969.0,27211298896902.0,1.0,363.0,363.0,363.0,1078,1059,0363KG,1.0,8.0,5.0,4.0,1.0,2.0,3.0,0.0,8.0,45.0,25.0,52.0,32.0,2.0,8.0,1.0,1.0,128240.89837407361,351.3449270522565,5.2,0,0,1,bike,Amsterdam,6,4
0.0,272112988969.0,27211298896903.0,1.0,363.0,363.0,363.0,1059,1073,0363KG,1.0,8.0,5.0,4.0,1.0,2.0,3.0,0.0,18.0,0.0,20.0,52.0,32.0,2.0,8.0,1.0,1.0,128240.89837407361,351.3449270522565,5.2,0,0,1,bike,Amsterdam,6,4
0.0,272122982969.0,27212298296903.0,1.0,363.0,363.0,363.0,1054,1054,0363ET,1.0,8.0,5.0,4.0,1.0,7.0,4.0,0.0,13.0,0.0,15.0,20.0,36.0,1.0,10.0,1.0,0.0,100141.3882590736,274.3599678330784,2.0,0,0,0,bike,Amsterdam,6,5
0.0,272122982969.0,27212298296904.0,1.0,363.0,363.0,363.0,1054,1054,0363ET,1.0,8.0,5.0,4.0,1.0,7.0,4.0,0.0,14.0,30.0,10.0,20.0,36.0,1.0,10.0,1.0,0.0,100141.3882590736,274.3599678330784,2.0,0,0,0,bike,Amsterdam,6,5
1.0,272148677969.0,27214867796901.0,1.0,363.0,363.0,363.0,1097,1043,0363MM,1.0,5.0,4.0,4.0,1.0,2.0,2.0,0.0,9.0,0.0,35.0,170.0,29.0,1.0,4.0,0.0,0.0,172770.10359739928,473.3427495819158,17.0,0,0,0,pt,Amsterdam,5,2
0.0,272148677969.0,27214867796902.0,1.0,363.0,363.0,363.0,1043,1097,0363MM,1.0,5.0,4.0,4.0,1.0,2.0,2.0,0.0,10.0,0.0,30.0,170.0,29.0,1.0,4.0,0.0,0.0,172770.10359739928,473.3427495819158,17.0,0,0,0,pt,Amsterdam,5,2
1.0,272158678869.0,27215867886901.0,1.0,363.0,363.0,363.0,1062,1083,0363FP,1.0,8.0,5.0,4.0,1.0,12.0,4.0,0.0,8.0,10.0,30.0,54.0,26.0,2.0,1.0,0.0,0.0,264348.16013641754,724.241534620322,5.4,0,0,1,bike,Amsterdam,5,1
0.0,272158678869.0,27215867886902.0,1.0,363.0,363.0,363.0,1083,1062,0363FP,1.0,8.0,5.0,4.0,1.0,12.0,4.0,0.0,18.0,0.0,30.0,49.0,26.0,2.0,1.0,0.0,0.0,264348.16013641754,724.241534620322,4.9,0,0,1,bike,Amsterdam,5,1
0.0,272195168869.0,27219516886903.0,1.0,363.0,363.0,363.0,1381,1381,0363SD,1.0,8.0,5.0,4.0,1.0,12.0,3.0,0.0,13.0,5.0,10.0,15.0,70.0,2.0,8.0,0.0,1.0,24674.494559280043,67.60135495693163,1.5,0,0,0,bike,Amsterdam,9,4
0.0,272195168869.0,27219516886904.0,1.0,363.0,363.0,363.0,1381,1381,0363SD,1.0,8.0,5.0,4.0,1.0,12.0,3.0,0.0,16.0,30.0,10.0,15.0,70.0,2.0,8.0,0.0,1.0,24674.494559280043,67.60135495693163,1.5,0,0,0,bike,Amsterdam,9,4
1.0,272202984969.0,27220298496901.0,1.0,363.0,363.0,363.0,1025,1091,0363NG,1.0,1.0,1.0,1.0,1.0,6.0,4.0,0.0,7.0,30.0,30.0,70.0,43.0,2.0,10.0,1.0,2.0,115762.5748945574,317.15773943714356,7.0,0,0,1,car,Amsterdam,7,5
0.0,272202984969.0,27220298496902.0,1.0,363.0,363.0,363.0,1091,1025,0363NG,1.0,1.0,1.0,1.0,1.0,6.0,4.0,0.0,18.0,15.0,23.0,70.0,43.0,2.0,10.0,1.0,2.0,115762.5748945574,317.15773943714356,7.0,0,0,1,car,Amsterdam,7,5
1.0,272256174969.0,27225617496901.0,1.0,363.0,363.0,363.0,1106,1018,0363TL,1.0,8.0,5.0,4.0,1.0,6.0,3.0,0.0,7.0,0.0,45.0,120.0,58.0,2.0,10.0,1.0,2.0,169365.1742739395,464.014176092985,12.0,0,0,1,bike,Amsterdam,8,5
0.0,272256174969.0,27225617496902.0,1.0,363.0,363.0,363.0,1018,1106,0363TL,1.0,8.0,5.0,4.0,1.0,6.0,3.0,0.0,16.0,30.0,75.0,120.0,58.0,2.0,10.0,1.0,2.0,169365.1742739395,464.014176092985,12.0,0,0,0,bike,Amsterdam,8,5
1.0,272298671969.0,27229867196901.0,1.0,363.0,363.0,437.0,1034,1114,0363NE,1.0,5.0,4.0,4.0,3.0,8.0,4.0,0.0,7.0,55.0,45.0,105.0,46.0,1.0,2.0,1.0,0.0,108065.09515986727,296.06875386265006,10.5,2,1,1,pt,Amsterdam,7,1
0.0,272309675969.0,27230967596904.0,1.0,363.0,363.0,363.0,1060,1061,0363FG,1.0,8.0,5.0,4.0,1.0,4.0,4.0,0.0,12.0,30.0,25.0,60.0,53.0,2.0,9.0,1.0,2.0,154021.14697641824,421.9757451408719,6.0,0,0,0,bike,Amsterdam,8,5
1.0,272348674969.0,27234867496901.0,1.0,363.0,363.0,363.0,1091,1101,0363MC,1.0,5.0,4.0,4.0,3.0,5.0,5.0,0.0,8.0,20.0,40.0,93.0,30.0,2.0,10.0,0.0,0.0,129329.08598215635,354.3262629648119,9.3,2,1,1,pt,Amsterdam,6,5
1.0,272358678969.0,27235867896901.0,1.0,363.0,363.0,363.0,1095,1021,0363MG,1.0,8.0,5.0,4.0,1.0,1.0,4.0,0.0,7.0,45.0,35.0,30.0,64.0,1.0,2.0,0.0,0.0,168605.33533197545,461.93242556705604,3.0,0,0,1,bike,Amsterdam,9,1
1.0,272378678969.0,27237867896901.0,1.0,363.0,363.0,363.0,1051,1051,0363EG,1.0,8.0,5.0,4.0,1.0,1.0,3.0,0.0,10.0,0.0,10.0,10.0,76.0,1.0,6.0,0.0,0.0,123032.96198009943,337.07660816465597,1.0,0,0,0,bike,Amsterdam,9,3
1.0,272381980969.0,27238198096901.0,1.0,363.0,363.0,363.0,1062,1062,0363FP,1.0,8.0,5.0,4.0,1.0,8.0,2.0,0.0,10.0,45.0,5.0,9.0,31.0,2.0,4.0,1.0,1.0,65613.0891765909,179.76188815504358,0.9,0,0,0,bike,Amsterdam,6,2
0.0,272381980969.0,27238198096902.0,1.0,363.0,363.0,363.0,1062,1062,0363FP,1.0,8.0,5.0,4.0,1.0,8.0,2.0,0.0,16.0,0.0,5.0,9.0,31.0,2.0,4.0,1.0,1.0,65613.0891765909,179.76188815504358,0.9,0,0,0,bike,Amsterdam,6,2
0.0,272422988869.0,27242298886902.0,1.0,363.0,363.0,363.0,1014,1062,0363FP,1.0,5.0,4.0,4.0,3.0,12.0,6.0,0.0,23.0,30.0,30.0,170.0,30.0,2.0,5.0,0.0,0.0,123680.47211333482,338.85060852968445,17.0,2,1,0,pt,Amsterdam,6,3
0.0,272456178869.0,27245617886902.0,1.0,363.0,363.0,363.0,1107,1018,0363TL,1.0,5.0,4.0,4.0,3.0,12.0,3.0,0.0,8.0,5.0,35.0,102.0,46.0,2.0,7.0,1.0,1.0,194676.9299333479,533.3614518721861,10.2,2,1,1,pt,Amsterdam,7,4
1.0,272471981969.0,27247198196901.0,1.0,363.0,363.0,363.0,1018,1013,0363AK,1.0,1.0,1.0,1.0,2.0,9.0,2.0,0.0,8.0,30.0,30.0,74.0,31.0,1.0,9.0,1.0,1.0,56311.672961187694,154.27855605804848,7.4,0,0,1,car,Amsterdam,6,5
0.0,272471981969.0,27247198196902.0,1.0,363.0,363.0,363.0,1013,1018,0363AK,1.0,1.0,1.0,1.0,2.0,9.0,2.0,0.0,17.0,0.0,30.0,74.0,31.0,1.0,9.0,1.0,1.0,56311.672961187694,154.27855605804848,7.4,0,0,1,car,Amsterdam,6,5
1.0,272476068969.0,27247606896901.0,1.0,363.0,363.0,363.0,1382,1096,0363SB,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,7.0,45.0,30.0,140.0,47.0,1.0,10.0,1.0,1.0,19100.870041825136,52.33115079952092,14.0,0,0,1,car,Amsterdam,7,5
0.0,272476068969.0,27247606896902.0,1.0,363.0,363.0,363.0,1096,1382,0363SB,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,17.0,30.0,30.0,140.0,47.0,1.0,10.0,1.0,1.0,19100.870041825136,52.33115079952092,14.0,0,0,1,car,Amsterdam,7,5
1.0,272571986969.0,27257198696901.0,1.0,363.0,363.0,363.0,1016,1031,0363AB,1.0,8.0,5.0,4.0,3.0,3.0,4.0,0.0,8.0,20.0,25.0,40.0,66.0,1.0,5.0,1.0,1.0,38794.47475614056,106.28623220860428,4.0,0,0,1,bike,Amsterdam,9,3
0.0,272571986969.0,27257198696902.0,1.0,363.0,363.0,363.0,1031,1016,0363AB,1.0,8.0,5.0,4.0,3.0,3.0,4.0,0.0,13.0,0.0,30.0,35.0,66.0,1.0,5.0,1.0,1.0,38794.47475614056,106.28623220860428,3.5,0,0,0,bike,Amsterdam,9,3
1.0,272578676969.0,27257867696901.0,1.0,363.0,363.0,363.0,1097,1102,0363MM,1.0,8.0,5.0,4.0,1.0,3.0,2.0,0.0,8.0,15.0,23.0,60.0,27.0,1.0,7.0,1.0,0.0,39976.49761491785,109.52465099977492,6.0,0,0,1,bike,Amsterdam,5,4
0.0,272578676969.0,27257867696902.0,1.0,363.0,363.0,363.0,1102,1097,0363MM,1.0,8.0,5.0,4.0,1.0,3.0,2.0,0.0,17.0,0.0,23.0,60.0,27.0,1.0,7.0,1.0,0.0,39976.49761491785,109.52465099977492,6.0,0,0,1,bike,Amsterdam,5,4
0.0,272598678969.0,27259867896902.0,1.0,363.0,363.0,363.0,1087,1102,0363MJ,1.0,7.0,5.0,4.0,1.0,1.0,3.0,0.0,8.0,25.0,35.0,100.0,39.0,1.0,10.0,1.0,1.0,107042.6800502442,293.2676165760115,10.0,0,0,1,bike,Amsterdam,6,5
0.0,272598678969.0,27259867896903.0,1.0,363.0,363.0,363.0,1102,1087,0363MJ,1.0,7.0,5.0,4.0,1.0,1.0,3.0,0.0,17.0,15.0,35.0,100.0,39.0,1.0,10.0,1.0,1.0,107042.6800502442,293.2676165760115,10.0,0,0,1,bike,Amsterdam,6,5
0.0,272598679869.0,27259867986903.0,1.0,363.0,363.0,363.0,1057,1053,0363FC,1.0,8.0,5.0,4.0,1.0,10.0,3.0,0.0,14.0,55.0,7.0,20.0,25.0,2.0,1.0,0.0,0.0,141618.99568191537,387.9972484436038,2.0,0,0,0,bike,Amsterdam,5,1
0.0,272598679869.0,27259867986904.0,1.0,363.0,363.0,363.0,1053,1063,0363FC,1.0,8.0,5.0,4.0,1.0,10.0,3.0,0.0,23.0,6.0,28.0,53.0,25.0,2.0,1.0,0.0,0.0,141618.99568191537,387.9972484436038,5.3,0,0,0,bike,Amsterdam,5,1
1.0,272602988869.0,27260298886901.0,1.0,363.0,363.0,363.0,1031,1043,0363NK,1.0,8.0,5.0,4.0,3.0,11.0,5.0,0.0,7.0,55.0,23.0,17.0,62.0,2.0,6.0,1.0,0.0,83413.0608826962,228.52893392519505,1.7,0,0,1,bike,Amsterdam,9,3
0.0,272602988869.0,27260298886902.0,1.0,363.0,363.0,363.0,1043,1031,0363NK,1.0,8.0,5.0,4.0,3.0,11.0,5.0,0.0,17.0,15.0,30.0,16.0,62.0,2.0,6.0,1.0,0.0,83413.0608826962,228.52893392519505,1.6,0,0,1,bike,Amsterdam,9,3
0.0,272609677869.0,27260967786903.0,1.0,363.0,363.0,363.0,1016,1011,0363AB,1.0,8.0,5.0,4.0,1.0,12.0,6.0,0.0,9.0,30.0,20.0,26.0,46.0,1.0,5.0,1.0,0.0,86139.20978364012,235.99783502367157,2.6,0,0,0,bike,Amsterdam,7,3
1.0,272638673969.0,27263867396901.0,1.0,363.0,363.0,363.0,1061,1056,0363ED,1.0,8.0,5.0,4.0,1.0,6.0,2.0,0.0,12.0,45.0,10.0,10.0,35.0,2.0,5.0,1.0,1.0,154441.4217212317,423.12718279789505,1.0,0,0,0,bike,Amsterdam,6,3
0.0,272638673969.0,27263867396902.0,1.0,363.0,363.0,363.0,1056,1061,0363ED,1.0,8.0,5.0,4.0,1.0,6.0,2.0,0.0,18.0,0.0,10.0,10.0,35.0,2.0,5.0,1.0,1.0,154441.4217212317,423.12718279789505,1.0,0,0,1,bike,Amsterdam,6,3
1.0,272648672969.0,27264867296901.0,1.0,363.0,363.0,363.0,1058,1057,0363ER,1.0,8.0,5.0,4.0,1.0,7.0,6.0,0.0,11.0,0.0,10.0,15.0,29.0,2.0,8.0,0.0,0.0,154005.26421551852,421.932230727448,1.5,0,0,0,bike,Amsterdam,5,4
0.0,272678674969.0,27267867496902.0,1.0,363.0,479.0,363.0,1502,1061,0363MJ,1.0,3.0,4.0,4.0,2.0,6.0,2.0,0.0,17.0,0.0,47.0,20.0,30.0,2.0,2.0,1.0,1.0,199382.55586775715,546.2535777198826,2.0,1,1,1,pt,Amsterdam,6,1
1.0,272678676969.0,27267867696901.0,1.0,363.0,363.0,363.0,1079,1013,0363KK,1.0,1.0,1.0,1.0,1.0,3.0,4.0,0.0,7.0,50.0,40.0,140.0,60.0,1.0,6.0,1.0,1.0,99721.55541516305,273.2097408634604,14.0,0,0,1,car,Amsterdam,9,3
0.0,272691984969.0,27269198496902.0,1.0,363.0,437.0,363.0,1114,1105,0363MQ,1.0,5.0,4.0,4.0,4.0,6.0,5.0,0.0,8.0,30.0,30.0,100.0,28.0,2.0,9.0,1.0,0.0,57912.069159111365,158.66320317564757,10.0,3,1,1,pt,Amsterdam,5,5
1.0,272798679869.0,27279867986901.0,1.0,363.0,363.0,363.0,1098,1062,0363MN,1.0,8.0,5.0,4.0,1.0,10.0,3.0,0.0,9.0,0.0,40.0,90.0,53.0,2.0,10.0,1.0,1.0,98367.5105668811,269.5000289503592,9.0,0,0,0,bike,Amsterdam,8,5
0.0,272798679869.0,27279867986902.0,1.0,363.0,363.0,363.0,1062,1098,0363MN,1.0,8.0,5.0,4.0,1.0,10.0,3.0,0.0,17.0,0.0,35.0,90.0,53.0,2.0,10.0,1.0,1.0,98367.5105668811,269.5000289503592,9.0,0,0,1,bike,Amsterdam,8,5
